DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
18-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
19-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
20-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
21-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
22-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
23-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
24-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
25-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
26-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,6.5,,,,,,,,,0,,,,1300.00,injection,WI
27-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,9,,,,,,,,,0,,,,1718.00,injection,WI
28-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,18.21,,,,,,,,,0,,,,3092.00,injection,WI
29-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,16.54,,,,,,,,,0,,,,2224.00,injection,WI
30-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,3207.00,injection,WI
31-Aug-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0,,,,2940.00,injection,WI
01-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2791.00,injection,WI
02-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.54,,,,,,,,,0,,,,2674.00,injection,WI
03-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2638.00,injection,WI
04-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2597.00,injection,WI
05-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2524.00,injection,WI
06-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.25,,,,,,,,,0,,,,2459.00,injection,WI
07-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
08-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.95,,,,,,,,,0,,,,3360.00,injection,WI
09-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.14,,,,,,,,,0,,,,2395.00,injection,WI
10-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2519.00,injection,WI
11-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2481.00,injection,WI
12-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2410.00,injection,WI
13-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2456.00,injection,WI
14-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2381.00,injection,WI
15-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,17.29,,,,,,,,,0,,,,1820.00,injection,WI
16-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
17-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
18-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
19-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,12.29,,,,,,,,,0,,,,2544.00,injection,WI
20-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2968.00,injection,WI
21-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,7.75,,,,,,,,,0,,,,1333.00,injection,WI
22-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,18.29,,,,,,,,,0,,,,2388.00,injection,WI
23-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.5,,,,,,,,,0,,,,2817.00,injection,WI
24-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,16.04,,,,,,,,,0,,,,3090.00,injection,WI
25-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.83,,,,,,,,,0,,,,2525.00,injection,WI
26-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2530.00,injection,WI
27-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.5,,,,,,,,,0,,,,2467.00,injection,WI
28-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,20.71,,,,,,,,,0,,,,2385.00,injection,WI
29-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.79,,,,,,,,,0,,,,2361.00,injection,WI
30-Sep-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,1900.00,injection,WI
01-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,1579.00,injection,WI
02-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,1376.00,injection,WI
03-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,1692.00,injection,WI
04-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,15.5,,,,,,,,,0,,,,1829.00,injection,WI
05-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2399.00,injection,WI
06-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,18.67,,,,,,,,,0,,,,2150.00,injection,WI
07-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2402.00,injection,WI
08-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,2.21,,,,,,,,,0,,,,200.00,injection,WI
09-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.13,,,,,,,,,0,,,,3638.00,injection,WI
10-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,20.58,,,,,,,,,0,,,,2610.00,injection,WI
11-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,15.91,,,,,,,,,0,,,,2081.00,injection,WI
12-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,9.93,,,,,,,,,0,,,,3374.00,injection,WI
13-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,2861.00,injection,WI
14-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,4.91,,,,,,,,,0,,,,583.00,injection,WI
15-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
16-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,,,,0,,,,,injection,WI
17-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,9.43,,,,,,,,,0,,,,4653.00,injection,WI
18-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.74,,,,,,,,,0,,,,6560.00,injection,WI
19-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.76,,,,,,,,,0,,,,5574.00,injection,WI
20-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.17,,,,,,,,,0,,,,6311.00,injection,WI
21-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8026.00,injection,WI
22-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,6835.00,injection,WI
23-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.83,,,,,,,,,0,,,,5101.00,injection,WI
24-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,,,,,,,,,0,,,,6179.00,injection,WI
25-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,6409.00,injection,WI
26-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,25,,,,,,,,,0,,,,6638.00,injection,WI
27-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.17,,,,,,,,,0,,,,5810.00,injection,WI
28-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7311.00,injection,WI
29-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,16.73,,,,,,,,,0,,,,5948.00,injection,WI
30-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,15.86,,,,,,,,,0,,,,4720.00,injection,WI
31-Oct-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7404.00,injection,WI
01-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.5,,,,,,,,,0,,,,6790.00,injection,WI
02-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7384.00,injection,WI
03-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7879.00,injection,WI
04-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,5935.00,injection,WI
05-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,5732.00,injection,WI
06-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7433.00,injection,WI
07-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,6948.00,injection,WI
08-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7539.00,injection,WI
09-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7700.00,injection,WI
10-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7537.00,injection,WI
11-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7486.00,injection,WI
12-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7222.00,injection,WI
13-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7485.00,injection,WI
14-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7529.00,injection,WI
15-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7482.00,injection,WI
16-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7531.00,injection,WI
17-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,5700.00,injection,WI
18-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,1111.00,injection,WI
19-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,,,,,,,,,0,,,,4791.00,injection,WI
20-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8850.00,injection,WI
21-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7147.00,injection,WI
22-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7533.00,injection,WI
23-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7443.00,injection,WI
24-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8610.00,injection,WI
25-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,9000.00,injection,WI
26-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8453.00,injection,WI
27-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8741.00,injection,WI
28-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8795.00,injection,WI
29-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8998.00,injection,WI
30-Nov-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8996.00,injection,WI
01-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8873.00,injection,WI
02-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8837.00,injection,WI
03-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8742.00,injection,WI
04-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8752.00,injection,WI
05-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8664.00,injection,WI
06-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8819.00,injection,WI
07-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8826.00,injection,WI
08-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7544.00,injection,WI
09-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,9093.00,injection,WI
10-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8552.00,injection,WI
11-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8197.00,injection,WI
12-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.42,,,,,,,,,0,,,,8509.00,injection,WI
13-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8771.00,injection,WI
14-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0,,,,8237.00,injection,WI
15-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8747.00,injection,WI
16-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8777.00,injection,WI
17-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8695.00,injection,WI
18-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8820.00,injection,WI
19-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8900.00,injection,WI
20-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8890.00,injection,WI
21-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8580.00,injection,WI
22-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8696.00,injection,WI
23-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8220.00,injection,WI
24-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8645.00,injection,WI
25-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8834.00,injection,WI
26-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8889.00,injection,WI
27-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,9045.00,injection,WI
28-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,9110.00,injection,WI
29-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,9114.00,injection,WI
30-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8952.00,injection,WI
31-Dec-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8869.00,injection,WI
01-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8635.00,injection,WI
02-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8352.00,injection,WI
03-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,14.42,,,,,,,,,0,,,,5107.00,injection,WI
04-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8904.00,injection,WI
05-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8866.00,injection,WI
06-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,17.17,,,,,,,,,0,,,,6015.00,injection,WI
07-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,7930.00,injection,WI
08-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8760.00,injection,WI
09-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8657.00,injection,WI
10-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8727.00,injection,WI
11-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8436.00,injection,WI
12-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0,,,,8358.00,injection,WI
13-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8869.00,injection,WI
14-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8736.00,injection,WI
15-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8762.00,injection,WI
16-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8731.00,injection,WI
17-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8838.00,injection,WI
18-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8702.00,injection,WI
19-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8837.00,injection,WI
20-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8835.00,injection,WI
21-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.18,,,,,,,,,0,,,,8561.00,injection,WI
22-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.99,,,,,,,,,0,,,,8778.00,injection,WI
23-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8319.00,injection,WI
24-Jan-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,,,,,0,,,,8721.00,injection,WI
