X	Y	Time
2280	1520	1.08614E+03
2320	1520	1.08693E+03
2360	1520	1.08657E+03
2400	1520	1.08638E+03
2440	1520	1.08669E+03
2480	1520	1.08749E+03
2520	1520	1.08852E+03
2560	1520	1.08944E+03
2600	1520	1.09015E+03
2640	1520	1.09005E+03
2680	1520	1.08968E+03
2720	1520	1.08883E+03
2760	1520	1.08730E+03
2800	1520	1.08559E+03
2840	1520	1.08405E+03
2880	1520	1.08271E+03
2920	1520	1.08223E+03
2960	1520	1.08165E+03
3000	1520	1.08078E+03
3040	1520	1.07990E+03
3080	1520	1.07936E+03
3120	1520	1.07933E+03
3160	1520	1.07968E+03
3200	1520	1.07985E+03
3240	1520	1.07968E+03
3280	1520	1.08003E+03
3320	1520	1.08038E+03
3360	1520	1.08036E+03
3400	1520	1.07976E+03
3440	1520	1.07787E+03
3480	1520	1.07655E+03
40	1560	1.10850E+03
80	1560	1.10878E+03
120	1560	1.10937E+03
160	1560	1.10973E+03
200	1560	1.10965E+03
240	1560	1.11033E+03
280	1560	1.11112E+03
320	1560	1.11239E+03
360	1560	1.11308E+03
400	1560	1.11290E+03
440	1560	1.11289E+03
480	1560	1.11269E+03
520	1560	1.11197E+03
560	1560	1.11094E+03
600	1560	1.11015E+03
640	1560	1.10884E+03
680	1560	1.10814E+03
720	1560	1.10723E+03
760	1560	1.10589E+03
800	1560	1.10422E+03
840	1560	1.10235E+03
880	1560	1.10083E+03
920	1560	1.09881E+03
960	1560	1.09684E+03
1000	1560	1.09570E+03
1040	1560	1.09432E+03
1080	1560	1.09233E+03
1120	1560	1.09052E+03
1160	1560	1.08761E+03
1200	1560	1.08545E+03
1240	1560	1.08351E+03
1280	1560	1.08326E+03
1320	1560	1.08275E+03
1360	1560	1.08293E+03
1400	1560	1.08216E+03
1440	1560	1.08149E+03
1480	1560	1.08097E+03
1520	1560	1.08148E+03
1560	1560	1.08255E+03
1600	1560	1.08391E+03
1640	1560	1.08453E+03
1680	1560	1.08460E+03
1720	1560	1.08495E+03
1760	1560	1.08592E+03
1800	1560	1.08583E+03
1840	1560	1.08660E+03
1880	1560	1.08716E+03
1920	1560	1.08812E+03
1960	1560	1.08936E+03
2000	1560	1.09017E+03
2040	1560	1.09039E+03
2080	1560	1.09009E+03
2120	1560	1.08842E+03
2160	1560	1.08575E+03
2200	1560	1.08535E+03
2240	1560	1.08607E+03
2280	1560	1.08664E+03
2320	1560	1.08697E+03
2360	1560	1.08677E+03
2400	1560	1.08634E+03
2440	1560	1.08658E+03
2480	1560	1.08771E+03
2520	1560	1.08895E+03
2560	1560	1.09031E+03
2600	1560	1.09124E+03
2640	1560	1.09143E+03
2680	1560	1.09059E+03
2720	1560	1.08950E+03
2760	1560	1.08838E+03
2800	1560	1.08698E+03
2840	1560	1.08503E+03
2880	1560	1.08363E+03
2920	1560	1.08317E+03
2960	1560	1.08224E+03
3000	1560	1.08130E+03
3040	1560	1.08039E+03
3080	1560	1.07948E+03
3120	1560	1.07952E+03
3160	1560	1.07946E+03
3200	1560	1.07940E+03
3240	1560	1.07979E+03
3280	1560	1.08038E+03
3320	1560	1.08056E+03
3360	1560	1.08054E+03
3400	1560	1.08036E+03
3440	1560	1.07976E+03
3480	1560	1.08001E+03
40	1600	1.10770E+03
80	1600	1.10821E+03
120	1600	1.10952E+03
160	1600	1.10927E+03
200	1600	1.10952E+03
240	1600	1.11023E+03
280	1600	1.11150E+03
320	1600	1.11239E+03
360	1600	1.11305E+03
400	1600	1.11337E+03
440	1600	1.11314E+03
480	1600	1.11261E+03
520	1600	1.11192E+03
560	1600	1.11093E+03
600	1600	1.11007E+03
640	1600	1.10836E+03
680	1600	1.10781E+03
720	1600	1.10692E+03
760	1600	1.10570E+03
800	1600	1.10404E+03
840	1600	1.10188E+03
880	1600	1.09999E+03
920	1600	1.09764E+03
960	1600	1.09611E+03
1000	1600	1.09438E+03
1040	1600	1.09291E+03
1080	1600	1.09115E+03
1120	1600	1.08872E+03
1160	1600	1.08647E+03
1200	1600	1.08431E+03
1240	1600	1.08317E+03
1280	1600	1.08288E+03
1320	1600	1.08273E+03
1360	1600	1.08308E+03
1400	1600	1.08267E+03
1440	1600	1.08251E+03
1480	1600	1.08234E+03
1520	1600	1.08301E+03
1560	1600	1.08328E+03
1600	1600	1.08416E+03
1640	1600	1.08474E+03
1680	1600	1.08469E+03
1720	1600	1.08455E+03
1760	1600	1.08474E+03
1800	1600	1.08454E+03
1840	1600	1.08483E+03
1880	1600	1.08546E+03
1920	1600	1.08676E+03
1960	1600	1.08836E+03
2000	1600	1.08959E+03
2040	1600	1.09067E+03
2080	1600	1.09022E+03
2120	1600	1.08853E+03
2160	1600	1.08656E+03
2200	1600	1.08606E+03
2240	1600	1.08666E+03
2280	1600	1.08677E+03
2320	1600	1.08718E+03
2360	1600	1.08679E+03
2400	1600	1.08654E+03
2440	1600	1.08680E+03
2480	1600	1.08787E+03
2520	1600	1.08950E+03
2560	1600	1.09084E+03
2600	1600	1.09162E+03
2640	1600	1.09226E+03
2680	1600	1.09151E+03
2720	1600	1.09107E+03
2760	1600	1.09024E+03
2800	1600	1.08842E+03
2840	1600	1.08610E+03
2880	1600	1.08456E+03
2920	1600	1.08374E+03
2960	1600	1.08303E+03
3000	1600	1.08179E+03
3040	1600	1.08115E+03
3080	1600	1.08047E+03
3120	1600	1.07995E+03
3160	1600	1.07950E+03
3200	1600	1.07940E+03
3240	1600	1.07928E+03
3280	1600	1.08062E+03
3320	1600	1.08051E+03
3360	1600	1.07987E+03
3400	1600	1.08012E+03
3440	1600	1.08081E+03
3480	1600	1.07929E+03
40	1640	1.10634E+03
80	1640	1.10813E+03
120	1640	1.10853E+03
160	1640	1.10889E+03
200	1640	1.10946E+03
240	1640	1.11029E+03
280	1640	1.11169E+03
320	1640	1.11268E+03
360	1640	1.11369E+03
400	1640	1.11379E+03
440	1640	1.11323E+03
480	1640	1.11332E+03
520	1640	1.11185E+03
560	1640	1.11005E+03
600	1640	1.10996E+03
640	1640	1.10836E+03
680	1640	1.10744E+03
720	1640	1.10688E+03
760	1640	1.10530E+03
800	1640	1.10365E+03
840	1640	1.10144E+03
880	1640	1.09978E+03
920	1640	1.09707E+03
960	1640	1.09513E+03
1000	1640	1.09367E+03
1040	1640	1.09174E+03
1080	1640	1.08989E+03
1120	1640	1.08737E+03
1160	1640	1.08540E+03
1200	1640	1.08373E+03
1240	1640	1.08351E+03
1280	1640	1.08255E+03
1320	1640	1.08277E+03
1360	1640	1.08308E+03
1400	1640	1.08262E+03
1440	1640	1.08320E+03
1480	1640	1.08336E+03
1520	1640	1.08349E+03
1560	1640	1.08400E+03
1600	1640	1.08396E+03
1640	1640	1.08380E+03
1680	1640	1.08369E+03
1720	1640	1.08362E+03
1760	1640	1.08356E+03
1800	1640	1.08282E+03
1840	1640	1.08343E+03
1880	1640	1.08431E+03
1920	1640	1.08475E+03
1960	1640	1.08717E+03
2000	1640	1.08805E+03
2040	1640	1.08852E+03
2080	1640	1.08900E+03
2120	1640	1.08835E+03
2160	1640	1.08699E+03
2200	1640	1.08655E+03
2240	1640	1.08640E+03
2280	1640	1.08652E+03
2320	1640	1.08680E+03
2360	1640	1.08670E+03
2400	1640	1.08702E+03
2440	1640	1.08718E+03
2480	1640	1.08890E+03
2520	1640	1.08970E+03
2560	1640	1.09083E+03
2600	1640	1.09216E+03
2640	1640	1.09289E+03
2680	1640	1.09267E+03
2720	1640	1.09199E+03
2760	1640	1.09159E+03
2800	1640	1.08914E+03
2840	1640	1.08775E+03
2880	1640	1.08551E+03
2920	1640	1.08447E+03
2960	1640	1.08359E+03
3000	1640	1.08222E+03
3040	1640	1.08154E+03
3080	1640	1.08109E+03
3120	1640	1.08059E+03
3160	1640	1.08060E+03
3200	1640	1.07989E+03
3240	1640	1.07994E+03
3280	1640	1.08083E+03
3320	1640	1.08073E+03
3360	1640	1.08037E+03
3400	1640	1.08076E+03
3440	1640	1.08040E+03
3480	1640	1.07927E+03
40	1680	1.10537E+03
80	1680	1.10711E+03
120	1680	1.10759E+03
160	1680	1.10840E+03
200	1680	1.10912E+03
240	1680	1.11004E+03
280	1680	1.11137E+03
320	1680	1.11267E+03
360	1680	1.11395E+03
400	1680	1.11419E+03
440	1680	1.11376E+03
480	1680	1.11356E+03
520	1680	1.11192E+03
560	1680	1.11048E+03
600	1680	1.10916E+03
640	1680	1.10792E+03
680	1680	1.10714E+03
720	1680	1.10649E+03
760	1680	1.10466E+03
800	1680	1.10319E+03
840	1680	1.10114E+03
880	1680	1.09889E+03
920	1680	1.09641E+03
960	1680	1.09478E+03
1000	1680	1.09323E+03
1040	1680	1.09102E+03
1080	1680	1.08880E+03
1120	1680	1.08669E+03
1160	1680	1.08565E+03
1200	1680	1.08402E+03
1240	1680	1.08360E+03
1280	1680	1.08277E+03
1320	1680	1.08247E+03
1360	1680	1.08318E+03
1400	1680	1.08321E+03
1440	1680	1.08338E+03
1480	1680	1.08370E+03
1520	1680	1.08341E+03
1560	1680	1.08345E+03
1600	1680	1.08335E+03
1640	1680	1.08275E+03
1680	1680	1.08258E+03
1720	1680	1.08223E+03
1760	1680	1.08209E+03
1800	1680	1.08120E+03
1840	1680	1.08241E+03
1880	1680	1.08286E+03
1920	1680	1.08304E+03
1960	1680	1.08467E+03
2000	1680	1.08625E+03
2040	1680	1.08657E+03
2080	1680	1.08739E+03
2120	1680	1.08777E+03
2160	1680	1.08720E+03
2200	1680	1.08692E+03
2240	1680	1.08635E+03
2280	1680	1.08626E+03
2320	1680	1.08672E+03
2360	1680	1.08678E+03
2400	1680	1.08743E+03
2440	1680	1.08770E+03
2480	1680	1.08948E+03
2520	1680	1.09005E+03
2560	1680	1.09121E+03
2600	1680	1.09220E+03
2640	1680	1.09339E+03
2680	1680	1.09396E+03
2720	1680	1.09357E+03
2760	1680	1.09265E+03
2800	1680	1.09056E+03
2840	1680	1.08831E+03
2880	1680	1.08650E+03
2920	1680	1.08527E+03
2960	1680	1.08385E+03
3000	1680	1.08286E+03
3040	1680	1.08212E+03
3080	1680	1.08135E+03
3120	1680	1.08064E+03
3160	1680	1.08053E+03
3200	1680	1.08013E+03
3240	1680	1.08039E+03
3280	1680	1.08062E+03
3320	1680	1.08065E+03
3360	1680	1.08047E+03
3400	1680	1.08003E+03
3440	1680	1.08027E+03
3480	1680	1.07911E+03
40	1720	1.10446E+03
80	1720	1.10654E+03
120	1720	1.10721E+03
160	1720	1.10843E+03
200	1720	1.10896E+03
240	1720	1.11015E+03
280	1720	1.11128E+03
320	1720	1.11246E+03
360	1720	1.11395E+03
400	1720	1.11459E+03
440	1720	1.11394E+03
480	1720	1.11346E+03
520	1720	1.11215E+03
560	1720	1.11027E+03
600	1720	1.10925E+03
640	1720	1.10774E+03
680	1720	1.10698E+03
720	1720	1.10599E+03
760	1720	1.10427E+03
800	1720	1.10262E+03
840	1720	1.10103E+03
880	1720	1.09824E+03
920	1720	1.09587E+03
960	1720	1.09413E+03
1000	1720	1.09266E+03
1040	1720	1.09050E+03
1080	1720	1.08841E+03
1120	1720	1.08691E+03
1160	1720	1.08604E+03
1200	1720	1.08452E+03
1240	1720	1.08321E+03
1280	1720	1.08231E+03
1320	1720	1.08239E+03
1360	1720	1.08381E+03
1400	1720	1.08384E+03
1440	1720	1.08378E+03
1480	1720	1.08394E+03
1520	1720	1.08357E+03
1560	1720	1.08296E+03
1600	1720	1.08296E+03
1640	1720	1.08261E+03
1680	1720	1.08099E+03
1720	1720	1.07993E+03
1760	1720	1.07905E+03
1800	1720	1.07835E+03
1840	1720	1.07866E+03
1880	1720	1.08009E+03
1920	1720	1.08153E+03
1960	1720	1.08315E+03
2000	1720	1.08429E+03
2040	1720	1.08459E+03
2080	1720	1.08625E+03
2120	1720	1.08690E+03
2160	1720	1.08756E+03
2200	1720	1.08715E+03
2240	1720	1.08632E+03
2280	1720	1.08611E+03
2320	1720	1.08637E+03
2360	1720	1.08748E+03
2400	1720	1.08808E+03
2440	1720	1.08855E+03
2480	1720	1.08978E+03
2520	1720	1.09012E+03
2560	1720	1.09075E+03
2600	1720	1.09177E+03
2640	1720	1.09347E+03
2680	1720	1.09493E+03
2720	1720	1.09460E+03
2760	1720	1.09406E+03
2800	1720	1.09181E+03
2840	1720	1.08932E+03
2880	1720	1.08764E+03
2920	1720	1.08602E+03
2960	1720	1.08494E+03
3000	1720	1.08373E+03
3040	1720	1.08246E+03
3080	1720	1.08146E+03
3120	1720	1.08102E+03
3160	1720	1.08069E+03
3200	1720	1.08018E+03
3240	1720	1.08022E+03
3280	1720	1.08061E+03
3320	1720	1.08150E+03
3360	1720	1.08083E+03
3400	1720	1.08006E+03
3440	1720	1.07992E+03
3480	1720	1.07891E+03
40	1760	1.10433E+03
80	1760	1.10574E+03
120	1760	1.10744E+03
160	1760	1.10818E+03
200	1760	1.10852E+03
240	1760	1.10988E+03
280	1760	1.11048E+03
320	1760	1.11143E+03
360	1760	1.11238E+03
400	1760	1.11359E+03
440	1760	1.11388E+03
480	1760	1.11349E+03
520	1760	1.11269E+03
560	1760	1.11087E+03
600	1760	1.10980E+03
640	1760	1.10815E+03
680	1760	1.10700E+03
720	1760	1.10566E+03
760	1760	1.10399E+03
800	1760	1.10217E+03
840	1760	1.10065E+03
880	1760	1.09795E+03
920	1760	1.09569E+03
960	1760	1.09416E+03
1000	1760	1.09262E+03
1040	1760	1.09030E+03
1080	1760	1.08839E+03
1120	1760	1.08702E+03
1160	1760	1.08629E+03
1200	1760	1.08474E+03
1240	1760	1.08334E+03
1280	1760	1.08277E+03
1320	1760	1.08351E+03
1360	1760	1.08490E+03
1400	1760	1.08500E+03
1440	1760	1.08439E+03
1480	1760	1.08377E+03
1520	1760	1.08291E+03
1560	1760	1.08254E+03
1600	1760	1.08248E+03
1640	1760	1.08176E+03
1680	1760	1.07939E+03
1720	1760	1.07718E+03
1760	1760	1.07488E+03
1800	1760	1.07433E+03
1840	1760	1.07476E+03
1880	1760	1.07643E+03
1920	1760	1.07876E+03
1960	1760	1.08098E+03
2000	1760	1.08259E+03
2040	1760	1.08399E+03
2080	1760	1.08547E+03
2120	1760	1.08595E+03
2160	1760	1.08632E+03
2200	1760	1.08662E+03
2240	1760	1.08611E+03
2280	1760	1.08636E+03
2320	1760	1.08666E+03
2360	1760	1.08767E+03
2400	1760	1.08864E+03
2440	1760	1.08967E+03
2480	1760	1.08938E+03
2520	1760	1.08996E+03
2560	1760	1.09065E+03
2600	1760	1.09168E+03
2640	1760	1.09356E+03
2680	1760	1.09492E+03
2720	1760	1.09526E+03
2760	1760	1.09437E+03
2800	1760	1.09213E+03
2840	1760	1.08999E+03
2880	1760	1.08829E+03
2920	1760	1.08693E+03
2960	1760	1.08564E+03
3000	1760	1.08404E+03
3040	1760	1.08279E+03
3080	1760	1.08209E+03
3120	1760	1.08157E+03
3160	1760	1.08100E+03
3200	1760	1.08067E+03
3240	1760	1.08089E+03
3280	1760	1.08100E+03
3320	1760	1.08158E+03
3360	1760	1.08136E+03
3400	1760	1.08084E+03
3440	1760	1.08081E+03
3480	1760	1.08023E+03
40	1800	1.10514E+03
80	1800	1.10630E+03
120	1800	1.10716E+03
160	1800	1.10779E+03
200	1800	1.10795E+03
240	1800	1.10883E+03
280	1800	1.10909E+03
320	1800	1.10988E+03
360	1800	1.11128E+03
400	1800	1.11230E+03
440	1800	1.11347E+03
480	1800	1.11372E+03
520	1800	1.11307E+03
560	1800	1.11157E+03
600	1800	1.11025E+03
640	1800	1.10900E+03
680	1800	1.10816E+03
720	1800	1.10643E+03
760	1800	1.10449E+03
800	1800	1.10232E+03
840	1800	1.10045E+03
880	1800	1.09800E+03
920	1800	1.09666E+03
960	1800	1.09462E+03
1000	1800	1.09291E+03
1040	1800	1.09041E+03
1080	1800	1.08810E+03
1120	1800	1.08627E+03
1160	1800	1.08552E+03
1200	1800	1.08468E+03
1240	1800	1.08396E+03
1280	1800	1.08376E+03
1320	1800	1.08466E+03
1360	1800	1.08636E+03
1400	1800	1.08610E+03
1440	1800	1.08484E+03
1480	1800	1.08318E+03
1520	1800	1.08264E+03
1560	1800	1.08267E+03
1600	1800	1.08196E+03
1640	1800	1.08038E+03
1680	1800	1.07736E+03
1720	1800	1.07410E+03
1760	1800	1.07232E+03
1800	1800	1.07140E+03
1840	1800	1.07154E+03
1880	1800	1.07280E+03
1920	1800	1.07551E+03
1960	1800	1.07878E+03
2000	1800	1.08072E+03
2040	1800	1.08256E+03
2080	1800	1.08435E+03
2120	1800	1.08484E+03
2160	1800	1.08498E+03
2200	1800	1.08599E+03
2240	1800	1.08591E+03
2280	1800	1.08639E+03
2320	1800	1.08679E+03
2360	1800	1.08786E+03
2400	1800	1.08873E+03
2440	1800	1.08985E+03
2480	1800	1.08907E+03
2520	1800	1.09015E+03
2560	1800	1.09111E+03
2600	1800	1.09179E+03
2640	1800	1.09358E+03
2680	1800	1.09446E+03
2720	1800	1.09503E+03
2760	1800	1.09431E+03
2800	1800	1.09240E+03
2840	1800	1.09048E+03
2880	1800	1.08913E+03
2920	1800	1.08738E+03
2960	1800	1.08570E+03
3000	1800	1.08487E+03
3040	1800	1.08361E+03
3080	1800	1.08248E+03
3120	1800	1.08201E+03
3160	1800	1.08174E+03
3200	1800	1.08129E+03
3240	1800	1.08122E+03
3280	1800	1.08138E+03
3320	1800	1.08114E+03
3360	1800	1.08081E+03
3400	1800	1.08078E+03
3440	1800	1.08045E+03
3480	1800	1.07936E+03
40	1840	1.10576E+03
80	1840	1.10659E+03
120	1840	1.10738E+03
160	1840	1.10763E+03
200	1840	1.10802E+03
240	1840	1.10855E+03
280	1840	1.10867E+03
320	1840	1.10961E+03
360	1840	1.11065E+03
400	1840	1.11194E+03
440	1840	1.11333E+03
480	1840	1.11395E+03
520	1840	1.11382E+03
560	1840	1.11224E+03
600	1840	1.11053E+03
640	1840	1.10903E+03
680	1840	1.10835E+03
720	1840	1.10723E+03
760	1840	1.10550E+03
800	1840	1.10327E+03
840	1840	1.10134E+03
880	1840	1.09875E+03
920	1840	1.09718E+03
960	1840	1.09534E+03
1000	1840	1.09319E+03
1040	1840	1.09068E+03
1080	1840	1.08747E+03
1120	1840	1.08594E+03
1160	1840	1.08495E+03
1200	1840	1.08464E+03
1240	1840	1.08478E+03
1280	1840	1.08544E+03
1320	1840	1.08789E+03
1360	1840	1.08823E+03
1400	1840	1.08742E+03
1440	1840	1.08485E+03
1480	1840	1.08311E+03
1520	1840	1.08242E+03
1560	1840	1.08205E+03
1600	1840	1.08151E+03
1640	1840	1.07869E+03
1680	1840	1.07465E+03
1720	1840	1.07175E+03
1760	1840	1.07067E+03
1800	1840	1.06976E+03
1840	1840	1.06866E+03
1880	1840	1.06921E+03
1920	1840	1.07003E+03
1960	1840	1.07474E+03
2000	1840	1.07798E+03
2040	1840	1.08071E+03
2080	1840	1.08268E+03
2120	1840	1.08383E+03
2160	1840	1.08432E+03
2200	1840	1.08545E+03
2240	1840	1.08578E+03
2280	1840	1.08634E+03
2320	1840	1.08693E+03
2360	1840	1.08799E+03
2400	1840	1.08876E+03
2440	1840	1.08935E+03
2480	1840	1.08952E+03
2520	1840	1.09084E+03
2560	1840	1.09201E+03
2600	1840	1.09284E+03
2640	1840	1.09373E+03
2680	1840	1.09460E+03
2720	1840	1.09438E+03
2760	1840	1.09341E+03
2800	1840	1.09229E+03
2840	1840	1.09027E+03
2880	1840	1.08941E+03
2920	1840	1.08778E+03
2960	1840	1.08656E+03
3000	1840	1.08540E+03
3040	1840	1.08440E+03
3080	1840	1.08285E+03
3120	1840	1.08246E+03
3160	1840	1.08225E+03
3200	1840	1.08184E+03
3240	1840	1.08189E+03
3280	1840	1.08158E+03
3320	1840	1.08086E+03
3360	1840	1.08057E+03
3400	1840	1.08006E+03
3440	1840	1.08134E+03
3480	1840	1.08100E+03
40	1880	1.10486E+03
80	1880	1.10610E+03
120	1880	1.10691E+03
160	1880	1.10756E+03
200	1880	1.10787E+03
240	1880	1.10820E+03
280	1880	1.10915E+03
320	1880	1.10993E+03
360	1880	1.11105E+03
400	1880	1.11219E+03
440	1880	1.11353E+03
480	1880	1.11476E+03
520	1880	1.11408E+03
560	1880	1.11275E+03
600	1880	1.11115E+03
640	1880	1.10917E+03
680	1880	1.10806E+03
720	1880	1.10783E+03
760	1880	1.10559E+03
800	1880	1.10385E+03
840	1880	1.10172E+03
880	1880	1.09960E+03
920	1880	1.09788E+03
960	1880	1.09559E+03
1000	1880	1.09302E+03
1040	1880	1.09046E+03
1080	1880	1.08740E+03
1120	1880	1.08577E+03
1160	1880	1.08521E+03
1200	1880	1.08500E+03
1280	1880	1.08592E+03
1320	1880	1.08767E+03
1360	1880	1.08974E+03
1400	1880	1.08930E+03
1440	1880	1.08797E+03
1480	1880	1.08557E+03
1520	1880	1.08403E+03
1560	1880	1.08272E+03
1600	1880	1.08169E+03
1640	1880	1.08040E+03
1680	1880	1.07627E+03
1720	1880	1.07227E+03
1760	1880	1.06974E+03
1800	1880	1.06846E+03
1840	1880	1.06782E+03
1880	1880	1.06738E+03
1920	1880	1.06845E+03
1960	1880	1.06981E+03
2000	1880	1.07346E+03
2040	1880	1.07750E+03
2080	1880	1.08065E+03
2120	1880	1.08252E+03
2160	1880	1.08397E+03
2200	1880	1.08502E+03
2240	1880	1.08582E+03
2280	1880	1.08608E+03
2320	1880	1.08658E+03
2360	1880	1.08758E+03
2400	1880	1.08848E+03
2440	1880	1.08907E+03
2520	1880	1.08992E+03
2560	1880	1.09049E+03
2600	1880	1.09235E+03
2640	1880	1.09332E+03
2680	1880	1.09395E+03
2720	1880	1.09446E+03
2760	1880	1.09466E+03
2800	1880	1.09346E+03
2840	1880	1.09178E+03
2880	1880	1.09075E+03
2920	1880	1.08983E+03
2960	1880	1.08854E+03
3000	1880	1.08698E+03
3040	1880	1.08543E+03
3080	1880	1.08480E+03
3120	1880	1.08368E+03
3160	1880	1.08279E+03
3200	1880	1.08223E+03
3240	1880	1.08183E+03
3280	1880	1.08150E+03
3320	1880	1.08101E+03
3360	1880	1.08071E+03
3400	1880	1.08072E+03
3440	1880	1.07998E+03
3480	1880	1.08207E+03
3520	1880	1.08188E+03
80	1920	1.10393E+03
120	1920	1.10555E+03
160	1920	1.10657E+03
200	1920	1.10748E+03
240	1920	1.10830E+03
280	1920	1.10846E+03
320	1920	1.10911E+03
360	1920	1.11090E+03
400	1920	1.11161E+03
440	1920	1.11248E+03
480	1920	1.11381E+03
520	1920	1.11486E+03
560	1920	1.11438E+03
600	1920	1.11302E+03
640	1920	1.11090E+03
680	1920	1.10958E+03
720	1920	1.10826E+03
760	1920	1.10729E+03
800	1920	1.10535E+03
840	1920	1.10377E+03
880	1920	1.10170E+03
920	1920	1.09996E+03
960	1920	1.09815E+03
1000	1920	1.09602E+03
1040	1920	1.09321E+03
1080	1920	1.09116E+03
1120	1920	1.08787E+03
1160	1920	1.08643E+03
1200	1920	1.08544E+03
1240	1920	1.08561E+03
1280	1920	1.08749E+03
1320	1920	1.08942E+03
1360	1920	1.09066E+03
1400	1920	1.09001E+03
1440	1920	1.08850E+03
1480	1920	1.08640E+03
1520	1920	1.08496E+03
1560	1920	1.08337E+03
1600	1920	1.08074E+03
1640	1920	1.07803E+03
1680	1920	1.07358E+03
1720	1920	1.07098E+03
1760	1920	1.06908E+03
1800	1920	1.06771E+03
1840	1920	1.06696E+03
1880	1920	1.06666E+03
1920	1920	1.06653E+03
1960	1920	1.06696E+03
2000	1920	1.06815E+03
2040	1920	1.06981E+03
2080	1920	1.07232E+03
2120	1920	1.07769E+03
2160	1920	1.08098E+03
2200	1920	1.08274E+03
2240	1920	1.08412E+03
2280	1920	1.08489E+03
2320	1920	1.08577E+03
2360	1920	1.08620E+03
2400	1920	1.08707E+03
2440	1920	1.08835E+03
2480	1920	1.08903E+03
2520	1920	1.08896E+03
2560	1920	1.08970E+03
2600	1920	1.09262E+03
2640	1920	1.09417E+03
2680	1920	1.09472E+03
2720	1920	1.09511E+03
2760	1920	1.09516E+03
2800	1920	1.09405E+03
2840	1920	1.09308E+03
2880	1920	1.09167E+03
2920	1920	1.09032E+03
2960	1920	1.08870E+03
3000	1920	1.08756E+03
3040	1920	1.08603E+03
3080	1920	1.08543E+03
3120	1920	1.08412E+03
3160	1920	1.08315E+03
3200	1920	1.08293E+03
3240	1920	1.08223E+03
3280	1920	1.08171E+03
3320	1920	1.08102E+03
3360	1920	1.08080E+03
3400	1920	1.08119E+03
3440	1920	1.08062E+03
3480	1920	1.08116E+03
3520	1920	1.08126E+03
80	1960	1.10327E+03
120	1960	1.10531E+03
160	1960	1.10650E+03
200	1960	1.10726E+03
240	1960	1.10798E+03
280	1960	1.10850E+03
320	1960	1.10949E+03
360	1960	1.11057E+03
400	1960	1.11186E+03
440	1960	1.11309E+03
480	1960	1.11344E+03
520	1960	1.11416E+03
560	1960	1.11389E+03
600	1960	1.11267E+03
640	1960	1.11105E+03
680	1960	1.10931E+03
720	1960	1.10814E+03
760	1960	1.10684E+03
800	1960	1.10484E+03
840	1960	1.10316E+03
880	1960	1.10150E+03
920	1960	1.09981E+03
960	1960	1.09780E+03
1000	1960	1.09569E+03
1040	1960	1.09326E+03
1080	1960	1.09178E+03
1120	1960	1.08947E+03
1160	1960	1.08748E+03
1200	1960	1.08664E+03
1240	1960	1.08662E+03
1280	1960	1.08892E+03
1320	1960	1.09018E+03
1360	1960	1.09081E+03
1400	1960	1.08967E+03
1440	1960	1.08890E+03
1480	1960	1.08746E+03
1520	1960	1.08595E+03
1560	1960	1.08367E+03
1600	1960	1.07989E+03
1640	1960	1.07536E+03
1680	1960	1.07143E+03
1720	1960	1.06950E+03
1760	1960	1.06801E+03
1800	1960	1.06688E+03
1840	1960	1.06680E+03
1880	1960	1.06646E+03
1920	1960	1.06615E+03
1960	1960	1.06663E+03
2000	1960	1.06731E+03
2040	1960	1.06821E+03
2080	1960	1.07010E+03
2120	1960	1.07267E+03
2160	1960	1.07763E+03
2200	1960	1.08017E+03
2240	1960	1.08237E+03
2280	1960	1.08357E+03
2320	1960	1.08454E+03
2360	1960	1.08510E+03
2400	1960	1.08594E+03
2440	1960	1.08731E+03
2480	1960	1.08797E+03
2520	1960	1.08712E+03
2560	1960	1.08830E+03
2600	1960	1.09134E+03
2640	1960	1.09382E+03
2680	1960	1.09508E+03
2720	1960	1.09561E+03
2760	1960	1.09513E+03
2800	1960	1.09414E+03
2840	1960	1.09317E+03
2880	1960	1.09259E+03
2920	1960	1.09120E+03
2960	1960	1.08972E+03
3000	1960	1.08867E+03
3040	1960	1.08711E+03
3080	1960	1.08602E+03
3120	1960	1.08463E+03
3160	1960	1.08359E+03
3200	1960	1.08324E+03
3240	1960	1.08220E+03
3280	1960	1.08201E+03
3320	1960	1.08135E+03
3360	1960	1.08107E+03
3400	1960	1.08063E+03
3440	1960	1.08004E+03
3480	1960	1.08030E+03
3520	1960	1.08192E+03
80	2000	1.10270E+03
120	2000	1.10442E+03
160	2000	1.10604E+03
200	2000	1.10740E+03
240	2000	1.10783E+03
280	2000	1.10860E+03
320	2000	1.10899E+03
360	2000	1.11022E+03
400	2000	1.11166E+03
440	2000	1.11270E+03
480	2000	1.11300E+03
520	2000	1.11272E+03
560	2000	1.11242E+03
600	2000	1.11192E+03
640	2000	1.11020E+03
680	2000	1.10845E+03
720	2000	1.10734E+03
760	2000	1.10619E+03
800	2000	1.10423E+03
840	2000	1.10276E+03
880	2000	1.10135E+03
920	2000	1.09937E+03
960	2000	1.09664E+03
1000	2000	1.09444E+03
1040	2000	1.09226E+03
1080	2000	1.09134E+03
1120	2000	1.08999E+03
1160	2000	1.08856E+03
1200	2000	1.08824E+03
1240	2000	1.08861E+03
1280	2000	1.09081E+03
1320	2000	1.09186E+03
